user_id,Cluster
2878,Cluster 1
2879,Cluster 1
2880,Cluster 1
2881,Cluster 1
2883,Cluster 4
2885,Cluster 1
2888,Cluster 1
2889,Cluster 1
2892,Cluster 1
2894,Cluster 4
2899,Cluster 4
2901,Cluster 1
2902,Cluster 5
2903,Cluster 1
2904,Cluster 1
2905,Cluster 1
2909,Cluster 1
2910,Cluster 1
2911,Cluster 4
2914,Cluster 1
2915,Cluster 4
2916,Cluster 5
2917,Cluster 4
2920,Cluster 4
2921,Cluster 4
2926,Cluster 4
2928,Cluster 4
2929,Cluster 1
2931,Cluster 1
2932,Cluster 4
2935,Cluster 1
2936,Cluster 4
2937,Cluster 1
2938,Cluster 4
2939,Cluster 4
2941,Cluster 1
2943,Cluster 1
2947,Cluster 1
2950,Cluster 1
2951,Cluster 3
2952,Cluster 1
2954,Cluster 1
2957,Cluster 1
2961,Cluster 1
2963,Cluster 1
2964,Cluster 1
2965,Cluster 1
2966,Cluster 1
2967,Cluster 4
2974,Cluster 4
2976,Cluster 4
2977,Cluster 1
2978,Cluster 5
2979,Cluster 1
2981,Cluster 1
2983,Cluster 1
2984,Cluster 4
2988,Cluster 1
2991,Cluster 4
2993,Cluster 4
2995,Cluster 1
2998,Cluster 4
2999,Cluster 1
3000,Cluster 1
3004,Cluster 4
3005,Cluster 4
3009,Cluster 4
3010,Cluster 1
3011,Cluster 5
3014,Cluster 4
3016,Cluster 3
3017,Cluster 3
3018,Cluster 4
3019,Cluster 1
3021,Cluster 1
3024,Cluster 1
3027,Cluster 1
3028,Cluster 1
3029,Cluster 1
3033,Cluster 1
3036,Cluster 4
3043,Cluster 1
3044,Cluster 1
3045,Cluster 1
3050,Cluster 1
3051,Cluster 4
3059,Cluster 1
3066,Cluster 4
3067,Cluster 4
3068,Cluster 4
3075,Cluster 1
3078,Cluster 1
3080,Cluster 1
3083,Cluster 4
3085,Cluster 1
3086,Cluster 1
3092,Cluster 1
3093,Cluster 1
3094,Cluster 1
3095,Cluster 4
3096,Cluster 1
3098,Cluster 1
3100,Cluster 1
3101,Cluster 1
3103,Cluster 1
3104,Cluster 4
3106,Cluster 1
3107,Cluster 1
3108,Cluster 1
3109,Cluster 4
3111,Cluster 4
3114,Cluster 1
3118,Cluster 1
3119,Cluster 5
3120,Cluster 4
3122,Cluster 4
3123,Cluster 1
3125,Cluster 1
3126,Cluster 4
3128,Cluster 3
3130,Cluster 1
3131,Cluster 1
3132,Cluster 1
3138,Cluster 1
3140,Cluster 5
3141,Cluster 1
3142,Cluster 1
3145,Cluster 1
3148,Cluster 5
3151,Cluster 1
3152,Cluster 5
3154,Cluster 5
3155,Cluster 1
3158,Cluster 1
3159,Cluster 4
3160,Cluster 1
3161,Cluster 1
3167,Cluster 1
3171,Cluster 1
3172,Cluster 4
3173,Cluster 1
3174,Cluster 1
3175,Cluster 1
3176,Cluster 4
3177,Cluster 1
3178,Cluster 1
3179,Cluster 1
3183,Cluster 4
3187,Cluster 1
3188,Cluster 4
3190,Cluster 3
3191,Cluster 4
3192,Cluster 1
3193,Cluster 1
3194,Cluster 2
3195,Cluster 1
3198,Cluster 4
3199,Cluster 4
3200,Cluster 1
3201,Cluster 1
3203,Cluster 1
3206,Cluster 1
3208,Cluster 3
3209,Cluster 1
3213,Cluster 1
3214,Cluster 4
3216,Cluster 1
3218,Cluster 1
3219,Cluster 5
3220,Cluster 1
3221,Cluster 4
3222,Cluster 1
3223,Cluster 1
3225,Cluster 1
3226,Cluster 5
3228,Cluster 1
3230,Cluster 1
3235,Cluster 4
3236,Cluster 1
3240,Cluster 1
3241,Cluster 4
3242,Cluster 5
3246,Cluster 1
3248,Cluster 1
3252,Cluster 1
3255,Cluster 5
3256,Cluster 2
3257,Cluster 4
3260,Cluster 1
3263,Cluster 1
3265,Cluster 4
3269,Cluster 1
3270,Cluster 1
3271,Cluster 1
3273,Cluster 4
3274,Cluster 1
3275,Cluster 4
3277,Cluster 1
3278,Cluster 1
3280,Cluster 1
3283,Cluster 4
3284,Cluster 3
3285,Cluster 1
3289,Cluster 1
3291,Cluster 1
3295,Cluster 5
3296,Cluster 5
3302,Cluster 1
3303,Cluster 4
3304,Cluster 4
3305,Cluster 5
3306,Cluster 1
3308,Cluster 1
3309,Cluster 2
3312,Cluster 4
3313,Cluster 1
3316,Cluster 4
3321,Cluster 5
3324,Cluster 4
3326,Cluster 4
3329,Cluster 1
3331,Cluster 1
3332,Cluster 4
3333,Cluster 1
3334,Cluster 4
3335,Cluster 4
3338,Cluster 1
3341,Cluster 4
3342,Cluster 1
3344,Cluster 1
3349,Cluster 1
3350,Cluster 4
3352,Cluster 4
3353,Cluster 1
3354,Cluster 1
3355,Cluster 1
3357,Cluster 1
3358,Cluster 1
3360,Cluster 1
3363,Cluster 5
3364,Cluster 1
3366,Cluster 1
3367,Cluster 1
3369,Cluster 1
3371,Cluster 1
3372,Cluster 4
3375,Cluster 3
3377,Cluster 1
3378,Cluster 1
3379,Cluster 1
3380,Cluster 4
3382,Cluster 1
3384,Cluster 1
3385,Cluster 1
3387,Cluster 1
3388,Cluster 1
3390,Cluster 1
3394,Cluster 4
3399,Cluster 1
3402,Cluster 1
3405,Cluster 1
3406,Cluster 2
3407,Cluster 1
3408,Cluster 1
3409,Cluster 1
3412,Cluster 1
3415,Cluster 1
3416,Cluster 4
3417,Cluster 4
3418,Cluster 1
3421,Cluster 4
3422,Cluster 2
3427,Cluster 1
3429,Cluster 1
3431,Cluster 5
3435,Cluster 5
3436,Cluster 1
3438,Cluster 3
3442,Cluster 1
3443,Cluster 1
3444,Cluster 1
3450,Cluster 1
3451,Cluster 3
3452,Cluster 3
3453,Cluster 4
3455,Cluster 1
3456,Cluster 1
3458,Cluster 1
3463,Cluster 1
3464,Cluster 5
3467,Cluster 1
3468,Cluster 4
3469,Cluster 1
3470,Cluster 1
3471,Cluster 1
3475,Cluster 3
3477,Cluster 4
3480,Cluster 1
3481,Cluster 1
3482,Cluster 4
3483,Cluster 1
3484,Cluster 1
3485,Cluster 5
3487,Cluster 1
3488,Cluster 1
3489,Cluster 1
3490,Cluster 4
3492,Cluster 1
3494,Cluster 1
3496,Cluster 1
3497,Cluster 1
3499,Cluster 1
3500,Cluster 4
3503,Cluster 4
3504,Cluster 1
3509,Cluster 5
3510,Cluster 5
3512,Cluster 1
3514,Cluster 3
3516,Cluster 1
3517,Cluster 1
3519,Cluster 1
3520,Cluster 1
3521,Cluster 1
3522,Cluster 1
3523,Cluster 1
3525,Cluster 1
3526,Cluster 1
3530,Cluster 1
3531,Cluster 1
3532,Cluster 1
3533,Cluster 1
3534,Cluster 1
3536,Cluster 4
3537,Cluster 1
3538,Cluster 2
3539,Cluster 4
3540,Cluster 1
3543,Cluster 3
3546,Cluster 1
3549,Cluster 5
3550,Cluster 1
3551,Cluster 4
3555,Cluster 1
3558,Cluster 1
3559,Cluster 1
3562,Cluster 1
3565,Cluster 1
3567,Cluster 1
3571,Cluster 4
3572,Cluster 4
3573,Cluster 1
3579,Cluster 5
3580,Cluster 5
3582,Cluster 1
3583,Cluster 1
3584,Cluster 5
3585,Cluster 1
3586,Cluster 1
3589,Cluster 1
3590,Cluster 1
3593,Cluster 4
3594,Cluster 4
3597,Cluster 1
3599,Cluster 1
3600,Cluster 2
3602,Cluster 3
3605,Cluster 2
3606,Cluster 1
3608,Cluster 5
3612,Cluster 4
3614,Cluster 5
3615,Cluster 4
3617,Cluster 1
3618,Cluster 1
3620,Cluster 4
3621,Cluster 1
3622,Cluster 1
3623,Cluster 5
3624,Cluster 1
3627,Cluster 1
3628,Cluster 4
3631,Cluster 1
3632,Cluster 1
3633,Cluster 1
3634,Cluster 4
3635,Cluster 4
3637,Cluster 1
3638,Cluster 1
3639,Cluster 5
3640,Cluster 1
3642,Cluster 1
3643,Cluster 4
3644,Cluster 4
3646,Cluster 1
3648,Cluster 1
3651,Cluster 5
3652,Cluster 4
3653,Cluster 1
3655,Cluster 5
3656,Cluster 1
3659,Cluster 5
3664,Cluster 4
3666,Cluster 1
3667,Cluster 1
3669,Cluster 3
3670,Cluster 1
3672,Cluster 1
3674,Cluster 1
3675,Cluster 1
3676,Cluster 4
3679,Cluster 4
3681,Cluster 4
3682,Cluster 4
3683,Cluster 4
3685,Cluster 1
3687,Cluster 1
3688,Cluster 1
3689,Cluster 4
3690,Cluster 1
3691,Cluster 4
3695,Cluster 1
3697,Cluster 1
3700,Cluster 1
3701,Cluster 1
3702,Cluster 1
3704,Cluster 1
3711,Cluster 1
3712,Cluster 5
3715,Cluster 1
3716,Cluster 1
3718,Cluster 4
3719,Cluster 1
3720,Cluster 3
3722,Cluster 1
3723,Cluster 1
3725,Cluster 4
3726,Cluster 1
3727,Cluster 4
3728,Cluster 4
3733,Cluster 5
3735,Cluster 4
3736,Cluster 4
3737,Cluster 1
3740,Cluster 4
3741,Cluster 4
3742,Cluster 5
3744,Cluster 4
3745,Cluster 4
3750,Cluster 4
3752,Cluster 1
3753,Cluster 1
3755,Cluster 4
3756,Cluster 3
3759,Cluster 1
3762,Cluster 4
3764,Cluster 1
3768,Cluster 1
3770,Cluster 1
3771,Cluster 1
3775,Cluster 4
3777,Cluster 1
3778,Cluster 1
3780,Cluster 4
3781,Cluster 1
3782,Cluster 3
3784,Cluster 1
3785,Cluster 1
3786,Cluster 1
3787,Cluster 3
3788,Cluster 1
3792,Cluster 1
3794,Cluster 2
3796,Cluster 4
3797,Cluster 1
3798,Cluster 1
3799,Cluster 2
3801,Cluster 1
3803,Cluster 1
3804,Cluster 1
3805,Cluster 1
3807,Cluster 3
3808,Cluster 1
3814,Cluster 1
3815,Cluster 1
3817,Cluster 1
3818,Cluster 4
3819,Cluster 1
3824,Cluster 1
3826,Cluster 4
3827,Cluster 1
3830,Cluster 2
3831,Cluster 1
3838,Cluster 5
3839,Cluster 1
3840,Cluster 4
3845,Cluster 1
3849,Cluster 1
3850,Cluster 4
3854,Cluster 4
3855,Cluster 1
3856,Cluster 3
3858,Cluster 1
3861,Cluster 1
3865,Cluster 3
3874,Cluster 1
3877,Cluster 4
3880,Cluster 3
3881,Cluster 1
3884,Cluster 3
3886,Cluster 1
3887,Cluster 4
3888,Cluster 4
3889,Cluster 1
3890,Cluster 1
3894,Cluster 1
3896,Cluster 1
3897,Cluster 4
3901,Cluster 1
3905,Cluster 1
3909,Cluster 1
3912,Cluster 1
3913,Cluster 1
3915,Cluster 4
3917,Cluster 4
3918,Cluster 4
3920,Cluster 1
3921,Cluster 1
3922,Cluster 1
3923,Cluster 4
3929,Cluster 1
3933,Cluster 1
3934,Cluster 1
3935,Cluster 4
3936,Cluster 1
3937,Cluster 1
3939,Cluster 1
3946,Cluster 1
3950,Cluster 1
3951,Cluster 4
3960,Cluster 1
3962,Cluster 4
3963,Cluster 1
3964,Cluster 5
3967,Cluster 5
3971,Cluster 4
3974,Cluster 4
3976,Cluster 1
3978,Cluster 1
3979,Cluster 4
3980,Cluster 1
3983,Cluster 1
3985,Cluster 4
3987,Cluster 1
3988,Cluster 1
3989,Cluster 4
3990,Cluster 1
3991,Cluster 1
3992,Cluster 1
3993,Cluster 1
3996,Cluster 1
4000,Cluster 1
4001,Cluster 1
4002,Cluster 4
4004,Cluster 3
4006,Cluster 1
4008,Cluster 1
4012,Cluster 1
4014,Cluster 4
4016,Cluster 1
4021,Cluster 1
4024,Cluster 1
4025,Cluster 1
4028,Cluster 1
4030,Cluster 4
4035,Cluster 1
4036,Cluster 1
4038,Cluster 4
4044,Cluster 1
4045,Cluster 1
4047,Cluster 4
4048,Cluster 1
4052,Cluster 4
4054,Cluster 1
4055,Cluster 1
4059,Cluster 1
4062,Cluster 1
4063,Cluster 1
4067,Cluster 1
4069,Cluster 1
4070,Cluster 1
4071,Cluster 3
4072,Cluster 1
4073,Cluster 1
4074,Cluster 1
4075,Cluster 4
4076,Cluster 3
4077,Cluster 1
4080,Cluster 1
4081,Cluster 1
4082,Cluster 1
4083,Cluster 4
4084,Cluster 4
4088,Cluster 1
4089,Cluster 1
4090,Cluster 5
4091,Cluster 1
4094,Cluster 1
4098,Cluster 5
4099,Cluster 4
4102,Cluster 1
4108,Cluster 1
4111,Cluster 4
4114,Cluster 1
4116,Cluster 4
4118,Cluster 1
4119,Cluster 5
4121,Cluster 1
4122,Cluster 1
4124,Cluster 4
4127,Cluster 1
4129,Cluster 4
4130,Cluster 3
4133,Cluster 4
4138,Cluster 1
4147,Cluster 1
4148,Cluster 1
4151,Cluster 5
4152,Cluster 1
4157,Cluster 5
4158,Cluster 4
4160,Cluster 1
4161,Cluster 1
4166,Cluster 5
4167,Cluster 1
4168,Cluster 1
4170,Cluster 5
4171,Cluster 1
4175,Cluster 1
4176,Cluster 5
4177,Cluster 2
4179,Cluster 1
4183,Cluster 1
4188,Cluster 1
4192,Cluster 4
4193,Cluster 5
4194,Cluster 3
4198,Cluster 4
4199,Cluster 2
4200,Cluster 1
4202,Cluster 1
4203,Cluster 3
4204,Cluster 1
4206,Cluster 4
4207,Cluster 4
4208,Cluster 3
4213,Cluster 1
4214,Cluster 1
4215,Cluster 4
4218,Cluster 4
4220,Cluster 4
4221,Cluster 1
4223,Cluster 4
4224,Cluster 5
4225,Cluster 1
4227,Cluster 1
4228,Cluster 1
4229,Cluster 3
4230,Cluster 1
4231,Cluster 1
4237,Cluster 1
4238,Cluster 1
4246,Cluster 1
4248,Cluster 1
4249,Cluster 4
4250,Cluster 1
4252,Cluster 4
4253,Cluster 1
4254,Cluster 5
4255,Cluster 4
4261,Cluster 1
4264,Cluster 1
4265,Cluster 1
4266,Cluster 1
4267,Cluster 5
4269,Cluster 1
4272,Cluster 1
4273,Cluster 1
4274,Cluster 1
4276,Cluster 1
4280,Cluster 4
4281,Cluster 1
4284,Cluster 1
4289,Cluster 1
4291,Cluster 1
4294,Cluster 1
4297,Cluster 3
4299,Cluster 1
4300,Cluster 4
4305,Cluster 1
4311,Cluster 4
4313,Cluster 4
4315,Cluster 1
4316,Cluster 1
4317,Cluster 4
4318,Cluster 5
4320,Cluster 1
4323,Cluster 1
4324,Cluster 1
4326,Cluster 4
4330,Cluster 4
4331,Cluster 1
4332,Cluster 1
4333,Cluster 1
4336,Cluster 4
4339,Cluster 1
4340,Cluster 1
4344,Cluster 5
4345,Cluster 5
4346,Cluster 1
4347,Cluster 4
4351,Cluster 1
4352,Cluster 3
4353,Cluster 1
4354,Cluster 1
4356,Cluster 3
4357,Cluster 1
4358,Cluster 5
4359,Cluster 1
4362,Cluster 4
4363,Cluster 5
4366,Cluster 1
4367,Cluster 1
4368,Cluster 3
4371,Cluster 1
4372,Cluster 1
4374,Cluster 1
4375,Cluster 4
4376,Cluster 5
4378,Cluster 1
4379,Cluster 1
4380,Cluster 1
4381,Cluster 1
4382,Cluster 4
4383,Cluster 4
4385,Cluster 3
4386,Cluster 1
4388,Cluster 4
4389,Cluster 1
4390,Cluster 1
4394,Cluster 1
4396,Cluster 1
4399,Cluster 1
4407,Cluster 4
4408,Cluster 1
4411,Cluster 4
4415,Cluster 5
4416,Cluster 1
4417,Cluster 5
4418,Cluster 1
4419,Cluster 4
4421,Cluster 1
4424,Cluster 1
4427,Cluster 3
4429,Cluster 4
4432,Cluster 1
4433,Cluster 1
4435,Cluster 1
4436,Cluster 5
4438,Cluster 1
4441,Cluster 4
4442,Cluster 1
4443,Cluster 1
4444,Cluster 4
4447,Cluster 1
4452,Cluster 4
4454,Cluster 1
4457,Cluster 1
4458,Cluster 1
4459,Cluster 4
4466,Cluster 4
4468,Cluster 4
4469,Cluster 1
4472,Cluster 1
4474,Cluster 3
4475,Cluster 1
4476,Cluster 1
4477,Cluster 4
4478,Cluster 1
4482,Cluster 1
4483,Cluster 1
4485,Cluster 1
4486,Cluster 3
4489,Cluster 1
4490,Cluster 5
4493,Cluster 1
4494,Cluster 4
4495,Cluster 5
4496,Cluster 1
4499,Cluster 5
4501,Cluster 1
4502,Cluster 1
4503,Cluster 4
4507,Cluster 4
4508,Cluster 1
4509,Cluster 4
4510,Cluster 1
4512,Cluster 1
4514,Cluster 1
4515,Cluster 4
4516,Cluster 4
4517,Cluster 1
4518,Cluster 1
4524,Cluster 1
4528,Cluster 4
4529,Cluster 1
4530,Cluster 1
4531,Cluster 5
4535,Cluster 1
4538,Cluster 1
4540,Cluster 1
4541,Cluster 5
4542,Cluster 4
4543,Cluster 3
4544,Cluster 3
4545,Cluster 1
4546,Cluster 4
4547,Cluster 1
4548,Cluster 4
4549,Cluster 4
4550,Cluster 1
4552,Cluster 1
4556,Cluster 1
4557,Cluster 3
4558,Cluster 5
4560,Cluster 1
4562,Cluster 5
4563,Cluster 3
4567,Cluster 1
4568,Cluster 4
4569,Cluster 2
4572,Cluster 1
4574,Cluster 1
4575,Cluster 1
4577,Cluster 1
4578,Cluster 1
4581,Cluster 1
4582,Cluster 1
4584,Cluster 4
4588,Cluster 1
4591,Cluster 3
4593,Cluster 4
4594,Cluster 1
4595,Cluster 1
4596,Cluster 4
4597,Cluster 1
4599,Cluster 1
4600,Cluster 1
4601,Cluster 1
4602,Cluster 4
4604,Cluster 4
4605,Cluster 1
4607,Cluster 5
4608,Cluster 5
4609,Cluster 1
4610,Cluster 3
4611,Cluster 1
4612,Cluster 1
4613,Cluster 4
4614,Cluster 1
4617,Cluster 4
4618,Cluster 1
4619,Cluster 1
4621,Cluster 1
4622,Cluster 1
4623,Cluster 1
4624,Cluster 1
4625,Cluster 2
4629,Cluster 1
4630,Cluster 1
4631,Cluster 4
4635,Cluster 1
4638,Cluster 1
4639,Cluster 1
4641,Cluster 5
4643,Cluster 4
4644,Cluster 1
4645,Cluster 4
4646,Cluster 1
4647,Cluster 4
4648,Cluster 4
4649,Cluster 4
4650,Cluster 4
4651,Cluster 1
4653,Cluster 1
4655,Cluster 1
4658,Cluster 1
4659,Cluster 3
4661,Cluster 4
4667,Cluster 1
4669,Cluster 1
4670,Cluster 4
4671,Cluster 4
4674,Cluster 1
4678,Cluster 1
4679,Cluster 1
4682,Cluster 1
4683,Cluster 4
4684,Cluster 4
4686,Cluster 1
4689,Cluster 1
4690,Cluster 4
4692,Cluster 1
4693,Cluster 5
4694,Cluster 2
4696,Cluster 5
4697,Cluster 4
4699,Cluster 4
4700,Cluster 4
4701,Cluster 1
4702,Cluster 1
4703,Cluster 4
4704,Cluster 1
4705,Cluster 3
4709,Cluster 1
4711,Cluster 5
4713,Cluster 1
4715,Cluster 4
4717,Cluster 1
4720,Cluster 5
4721,Cluster 1
4722,Cluster 1
4724,Cluster 2
4727,Cluster 4
4728,Cluster 4
4729,Cluster 1
4730,Cluster 1
4731,Cluster 1
4734,Cluster 4
4735,Cluster 1
4737,Cluster 1
4738,Cluster 4
4743,Cluster 4
4744,Cluster 1
4746,Cluster 1
4750,Cluster 4
4751,Cluster 1
4752,Cluster 5
4753,Cluster 4
4756,Cluster 4
4758,Cluster 4
4762,Cluster 4
4764,Cluster 4
4765,Cluster 1
4772,Cluster 4
4776,Cluster 1
4778,Cluster 1
4779,Cluster 1
4781,Cluster 4
4782,Cluster 1
4783,Cluster 1
4784,Cluster 1
4785,Cluster 3
4786,Cluster 4
4787,Cluster 1
4789,Cluster 3
4791,Cluster 4
4792,Cluster 1
4793,Cluster 3
4794,Cluster 3
4796,Cluster 3
4800,Cluster 1
4801,Cluster 1
4804,Cluster 1
4805,Cluster 1
4806,Cluster 1
4807,Cluster 3
4808,Cluster 1
4809,Cluster 5
4811,Cluster 1
4815,Cluster 1
4816,Cluster 1
4818,Cluster 1
4821,Cluster 1
4823,Cluster 4
4825,Cluster 3
4827,Cluster 1
4829,Cluster 4
4831,Cluster 5
4832,Cluster 4
4833,Cluster 1
4834,Cluster 1
4839,Cluster 4
4842,Cluster 1
4843,Cluster 1
4844,Cluster 4
4847,Cluster 3
4849,Cluster 1
4850,Cluster 4
4851,Cluster 5
4856,Cluster 4
4857,Cluster 1
4860,Cluster 5
4864,Cluster 1
4865,Cluster 1
4866,Cluster 4
4867,Cluster 1
4869,Cluster 3
4870,Cluster 1
4874,Cluster 1
4875,Cluster 1
4878,Cluster 1
4879,Cluster 1
4885,Cluster 1
4886,Cluster 1
4888,Cluster 1
4889,Cluster 5
4893,Cluster 3
4895,Cluster 1
4897,Cluster 1
4899,Cluster 1
4900,Cluster 4
4901,Cluster 1
4904,Cluster 1
4906,Cluster 1
4910,Cluster 1
4911,Cluster 4
4912,Cluster 1
4915,Cluster 4
4919,Cluster 1
4927,Cluster 1
4929,Cluster 1
4932,Cluster 1
4934,Cluster 5
4936,Cluster 4
4937,Cluster 1
4940,Cluster 1
4941,Cluster 2
4944,Cluster 1
4945,Cluster 1
4948,Cluster 1
4949,Cluster 4
4950,Cluster 1
4953,Cluster 1
4954,Cluster 3
4955,Cluster 1
4956,Cluster 1
4960,Cluster 1
4962,Cluster 4
4963,Cluster 4
4965,Cluster 1
4967,Cluster 5
4970,Cluster 4
4972,Cluster 4
4974,Cluster 1
4976,Cluster 5
4977,Cluster 4
4980,Cluster 4
4981,Cluster 1
4984,Cluster 1
4985,Cluster 1
4987,Cluster 3
4991,Cluster 1
4993,Cluster 4
4994,Cluster 1
4997,Cluster 1
4998,Cluster 1
4999,Cluster 4
5000,Cluster 4
5001,Cluster 1
5002,Cluster 4
5003,Cluster 5
5006,Cluster 1
5007,Cluster 1
5009,Cluster 3
5010,Cluster 1
5011,Cluster 5
5013,Cluster 1
5015,Cluster 1
5016,Cluster 1
5018,Cluster 1
5019,Cluster 1
5021,Cluster 4
5023,Cluster 4
5024,Cluster 1
5025,Cluster 4
5026,Cluster 1
5029,Cluster 4
5030,Cluster 4
5031,Cluster 1
5032,Cluster 1
5033,Cluster 1
5036,Cluster 1
5042,Cluster 3
5043,Cluster 1
5044,Cluster 1
5049,Cluster 1
5050,Cluster 3
5051,Cluster 5
5054,Cluster 1
5057,Cluster 1
5060,Cluster 1
5064,Cluster 4
5068,Cluster 4
5073,Cluster 4
5074,Cluster 4
5076,Cluster 4
5077,Cluster 1
5080,Cluster 1
5081,Cluster 1
5082,Cluster 4
5083,Cluster 1
5089,Cluster 1
5091,Cluster 1
5092,Cluster 4
5093,Cluster 1
5094,Cluster 3
5095,Cluster 1
5096,Cluster 1
5099,Cluster 1
5100,Cluster 1
5101,Cluster 5
5103,Cluster 4
5105,Cluster 2
5106,Cluster 1
5107,Cluster 5
5108,Cluster 1
5109,Cluster 4
5116,Cluster 1
5118,Cluster 1
5120,Cluster 1
5121,Cluster 1
5122,Cluster 1
5125,Cluster 1
5126,Cluster 1
5130,Cluster 4
5133,Cluster 4
5134,Cluster 1
5135,Cluster 1
5138,Cluster 1
5139,Cluster 1
5143,Cluster 1
5144,Cluster 1
5148,Cluster 1
5150,Cluster 1
5151,Cluster 4
5152,Cluster 1
5154,Cluster 4
5155,Cluster 1
5156,Cluster 1
5159,Cluster 3
5160,Cluster 1
5162,Cluster 1
5164,Cluster 4
5166,Cluster 1
5168,Cluster 3
5169,Cluster 1
5170,Cluster 4
5171,Cluster 4
5172,Cluster 1
5173,Cluster 4
5174,Cluster 2
5177,Cluster 1
5178,Cluster 1
5179,Cluster 1
5180,Cluster 1
5183,Cluster 1
5184,Cluster 1
5185,Cluster 5
5188,Cluster 1
5189,Cluster 4
5190,Cluster 1
5191,Cluster 5
5192,Cluster 1
5193,Cluster 1
5195,Cluster 3
5197,Cluster 1
5198,Cluster 2
5199,Cluster 2
5204,Cluster 3
5208,Cluster 1
5209,Cluster 2
5210,Cluster 1
5211,Cluster 5
5212,Cluster 1
5214,Cluster 4
5216,Cluster 1
5217,Cluster 4
5218,Cluster 4
5220,Cluster 5
5221,Cluster 1
5222,Cluster 1
5223,Cluster 1
5224,Cluster 1
5226,Cluster 1
5227,Cluster 1
5228,Cluster 3
5231,Cluster 1
5235,Cluster 1
5236,Cluster 1
5237,Cluster 5
5238,Cluster 1
5239,Cluster 4
5241,Cluster 5
5244,Cluster 1
5245,Cluster 1
5246,Cluster 1
5249,Cluster 5
5251,Cluster 1
5253,Cluster 3
5255,Cluster 1
5256,Cluster 4
5258,Cluster 1
5260,Cluster 4
5261,Cluster 4
5262,Cluster 4
5263,Cluster 1
5264,Cluster 1
5266,Cluster 1
5277,Cluster 1
5278,Cluster 3
5279,Cluster 1
5283,Cluster 5
5285,Cluster 3
5287,Cluster 3
5288,Cluster 4
5291,Cluster 1
5293,Cluster 2
5295,Cluster 3
5296,Cluster 4
5297,Cluster 4
5299,Cluster 1
5301,Cluster 3
5303,Cluster 5
5304,Cluster 4
5306,Cluster 1
5307,Cluster 4
5308,Cluster 1
5309,Cluster 4
5311,Cluster 1
5312,Cluster 3
5314,Cluster 4
5316,Cluster 4
5320,Cluster 5
5322,Cluster 1
5323,Cluster 1
5324,Cluster 1
5325,Cluster 1
5328,Cluster 5
5329,Cluster 3
5330,Cluster 4
5331,Cluster 4
5332,Cluster 4
5335,Cluster 1
5338,Cluster 1
5341,Cluster 4
5342,Cluster 1
5346,Cluster 4
5348,Cluster 4
5349,Cluster 1
5351,Cluster 4
5352,Cluster 4
5353,Cluster 5
5355,Cluster 1
5357,Cluster 1
5360,Cluster 3
5361,Cluster 5
5362,Cluster 1
5363,Cluster 1
5366,Cluster 4
5368,Cluster 1
5373,Cluster 1
5375,Cluster 1
5377,Cluster 3
5380,Cluster 1
5381,Cluster 1
5382,Cluster 3
5384,Cluster 4
5385,Cluster 1
5387,Cluster 1
5391,Cluster 1
5392,Cluster 4
5394,Cluster 3
5396,Cluster 4
5398,Cluster 1
5400,Cluster 4
5402,Cluster 5
5406,Cluster 1
5408,Cluster 4
5409,Cluster 1
5410,Cluster 4
5411,Cluster 1
5412,Cluster 1
5414,Cluster 1
5416,Cluster 5
5417,Cluster 5
5420,Cluster 1
5422,Cluster 1
5426,Cluster 1
5427,Cluster 1
5428,Cluster 1
5429,Cluster 1
5430,Cluster 1
5432,Cluster 1
5434,Cluster 4
5435,Cluster 4
5440,Cluster 4
5443,Cluster 1
5446,Cluster 1
5448,Cluster 1
5449,Cluster 5
5450,Cluster 4
5451,Cluster 1
5453,Cluster 4
5457,Cluster 1
5458,Cluster 4
5463,Cluster 1
5465,Cluster 1
5466,Cluster 1
5469,Cluster 1
5471,Cluster 4
5473,Cluster 1
5475,Cluster 1
5476,Cluster 1
5477,Cluster 1
5480,Cluster 1
5481,Cluster 1
5483,Cluster 5
5484,Cluster 1
5485,Cluster 1
5486,Cluster 1
5487,Cluster 1
5488,Cluster 1
5489,Cluster 1
5491,Cluster 5
5492,Cluster 4
5493,Cluster 4
5494,Cluster 4
5496,Cluster 1
5498,Cluster 1
5500,Cluster 1
5501,Cluster 4
5507,Cluster 1
5509,Cluster 4
5510,Cluster 5
5512,Cluster 1
5513,Cluster 1
5516,Cluster 1
5519,Cluster 3
5521,Cluster 1
5522,Cluster 1
5525,Cluster 1
5526,Cluster 4
5527,Cluster 3
5528,Cluster 1
5529,Cluster 1
5530,Cluster 1
5531,Cluster 1
5532,Cluster 1
5533,Cluster 1
5539,Cluster 1
5540,Cluster 4
5541,Cluster 3
5544,Cluster 4
5546,Cluster 4
5547,Cluster 1
5548,Cluster 1
5551,Cluster 3
5552,Cluster 1
5553,Cluster 1
5555,Cluster 1
5556,Cluster 1
5557,Cluster 5
5558,Cluster 1
5563,Cluster 1
5578,Cluster 1
5579,Cluster 1
5580,Cluster 1
5581,Cluster 1
5583,Cluster 1
5587,Cluster 3
5588,Cluster 3
5589,Cluster 4
5590,Cluster 3
5591,Cluster 1
5597,Cluster 1
5598,Cluster 4
5599,Cluster 2
5602,Cluster 1
5605,Cluster 4
5607,Cluster 4
5610,Cluster 4
5611,Cluster 5
5613,Cluster 3
5614,Cluster 4
5615,Cluster 1
5616,Cluster 4
5617,Cluster 4
5621,Cluster 1
